133, -9.1807E-04, 1.9404E-12, 9.1700E-12, 2.0954E-07
134, -8.8529E-04, 1.6278E-12, 7.4574E-12, 2.3204E-07
135, -9.0679E-04, 1.8228E-12, 8.5212E-12, 2.0344E-07
136, -9.9118E-04, 1.6945E-12, 1.5740E-11, 2.0823E-07
137, -8.8371E-04, 1.9551E-12, 9.4017E-12, 2.0664E-07
138, -8.7750E-04, 1.7652E-12, 7.3953E-12, 2.3299E-07
139, -8.2372E-04, 1.8715E-12, 6.4149E-12, 2.1802E-07
140, -8.5022E-04, 1.5441E-12, 6.3201E-12, 2.3515E-07
141, -9.1654E-04, 1.6991E-12, 8.9546E-12, 2.0356E-07
142, -8.6555E-04, 1.8887E-12, 7.7207E-12, 2.3369E-07
143, -8.3375E-04, 1.6154E-12, 6.0252E-12, 2.1632E-07
144, -1.1023E-03, 3.4843E-12, 2.3312E-11, 2.2568E-07
145, -1.0589E-03, 3.1091E-12, 1.8242E-11, 2.0562E-07
146, -1.0094E-03, 2.7392E-12, 1.7164E-11, 2.2299E-07
147, -9.5140E-04, 2.1475E-12, 1.3030E-11, 2.0683E-07
148, -9.5663E-04, 1.5752E-12, 1.2347E-11, 2.2374E-07
149, -8.9455E-04, 1.8463E-12, 8.1831E-12, 2.1187E-07
150, -9.0922E-04, 1.5221E-12, 9.0912E-12, 2.2768E-07
151, -9.6336E-04, 1.6814E-12, 1.2719E-11, 1.9154E-07
152, -9.4095E-04, 1.6873E-12, 1.2969E-11, 2.2192E-07
153, -8.7455E-04, 1.7193E-12, 8.6805E-12, 2.1105E-07
154, -8.4919E-04, 1.8389E-12, 6.7252E-12, 2.3821E-07
155, -8.3121E-04, 1.7425E-12, 6.4312E-12, 2.1408E-07
156, -9.1219E-04, 1.7548E-12, 8.5701E-12, 2.2173E-07
157, -8.5586E-04, 1.5862E-12, 8.1175E-12, 2.1305E-07
158, -8.3751E-04, 1.7864E-12, 6.2820E-12, 2.3701E-07
159, -8.8071E-04, 1.6460E-12, 7.0058E-12, 2.0748E-07
160, -1.0573E-03, 3.0983E-12, 1.8723E-11, 2.3227E-07
161, -1.0810E-03, 3.6475E-12, 2.4067E-11, 2.0128E-07
162, -1.0419E-03, 2.8674E-12, 2.5801E-11, 2.1921E-07
163, -9.8930E-04, 2.0676E-12, 1.8991E-11, 2.0284E-07
164, -9.4933E-04, 2.1752E-12, 1.3454E-11, 2.2854E-07
165, -9.1597E-04, 1.9612E-12, 9.5273E-12, 2.0878E-07
166, -9.2991E-04, 1.8705E-12, 1.2413E-11, 2.1952E-07
167, -9.7732E-04, 1.5398E-12, 1.6819E-11, 1.9301E-07
168, -8.9112E-04, 1.6254E-12, 8.5354E-12, 2.2963E-07
169, -8.4763E-04, 1.7908E-12, 7.2192E-12, 2.1534E-07
170, -8.3022E-04, 1.4807E-12, 6.8522E-12, 2.3923E-07
171, -8.7947E-04, 1.4232E-12, 6.7892E-12, 2.0697E-07
172, -8.9457E-04, 1.2441E-12, 1.1189E-11, 2.2893E-07
173, -8.4056E-04, 1.6651E-12, 6.3533E-12, 2.1690E-07
174, -8.5727E-04, 1.6099E-12, 6.7136E-12, 2.3106E-07
175, -9.0349E-04, 1.3700E-12, 1.0377E-11, 2.0376E-07
176, -9.8203E-04, 2.1350E-12, 1.3761E-11, 2.3699E-07
177, -1.0859E-03, 3.6632E-12, 2.6059E-11, 2.0025E-07
178, -1.0549E-03, 3.4767E-12, 3.8728E-11, 2.1843E-07
179, -1.0130E-03, 2.5819E-12, 2.7658E-11, 1.9946E-07
180, -9.4917E-04, 2.2708E-12, 1.4663E-11, 2.2905E-07
181, -9.2630E-04, 1.8583E-12, 1.3336E-11, 2.0668E-07
182, -9.5515E-04, 1.3342E-12, 1.5037E-11, 2.1411E-07
183, -9.5663E-04, 1.6914E-12, 1.6398E-11, 1.9889E-07
184, -8.9090E-04, 1.5930E-12, 8.9485E-12, 2.3165E-07
185, -8.4100E-04, 1.4721E-12, 6.6087E-12, 2.1673E-07
186, -8.3525E-04, 1.7193E-12, 6.2474E-12, 2.3709E-07
187, -9.1750E-04, 1.4542E-12, 8.7044E-12, 2.0299E-07
188, -8.4912E-04, 1.2427E-12, 7.3095E-12, 2.3606E-07
189, -8.2083E-04, 1.4815E-12, 6.0493E-12, 2.1594E-07
190, -8.8134E-04, 1.3704E-12, 7.8373E-12, 2.2633E-07
191, -8.9055E-04, 1.2635E-12, 8.7616E-12, 2.0588E-07
192, -9.2958E-04, 2.4185E-12, 1.3200E-11, 2.3903E-07
193, -1.0588E-03, 3.4431E-12, 3.1279E-11, 2.0039E-07
194, -1.0555E-03, 3.5680E-12, 3.5962E-11, 2.1754E-07
195, -1.0313E-03, 3.0631E-12, 4.3886E-11, 1.9802E-07
196, -9.5498E-04, 1.7654E-12, 1.5472E-11, 2.2773E-07
197, -9.3388E-04, 1.9675E-12, 1.5955E-11, 2.0461E-07
198, -9.7217E-04, 1.9694E-12, 1.8711E-11, 2.1015E-07
199, -9.4486E-04, 1.8322E-12, 1.5326E-11, 2.0246E-07
200, -8.8314E-04, 1.4615E-12, 8.5685E-12, 2.3188E-07
201, -8.2412E-04, 1.5241E-12, 7.2838E-12, 2.1623E-07
202, -8.4071E-04, 1.2997E-12, 6.9861E-12, 2.3414E-07
203, -9.1111E-04, 1.3374E-12, 1.0425E-11, 2.0468E-07
204, -8.3158E-04, 1.3107E-12, 6.5357E-12, 2.3719E-07
205, -8.1298E-04, 1.4285E-12, 6.2209E-12, 2.1350E-07
206, -9.1122E-04, 1.5830E-12, 8.9004E-12, 2.2573E-07
207, -9.0027E-04, 1.4389E-12, 8.6640E-12, 2.0433E-07
208, -8.9382E-04, 1.4098E-12, 8.9265E-12, 2.4504E-07
209, -1.0358E-03, 3.1065E-12, 3.0315E-11, 2.0221E-07
210, -1.0715E-03, 3.4733E-12, 3.5854E-11, 2.1768E-07
211, -1.0378E-03, 3.0879E-12, 4.9537E-11, 1.9780E-07
212, -9.5279E-04, 1.9286E-12, 1.6118E-11, 2.2709E-07
213, -9.2639E-04, 2.0223E-12, 1.7475E-11, 2.0440E-07
214, -9.7196E-04, 1.3741E-12, 2.1939E-11, 2.1013E-07
215, -9.4054E-04, 1.5966E-12, 1.4631E-11, 2.0285E-07
216, -8.9600E-04, 1.1416E-12, 8.3802E-12, 2.3128E-07
217, -8.5045E-04, 1.3370E-12, 6.7383E-12, 2.1591E-07
218, -8.5857E-04, 1.0817E-12, 6.3780E-12, 2.3321E-07
219, -9.2925E-04, 1.4666E-12, 1.0606E-11, 2.0432E-07
220, -8.2937E-04, 1.6661E-12, 6.7959E-12, 2.3691E-07
221, -8.4076E-04, 1.3658E-12, 6.3829E-12, 2.1221E-07
222, -1.0929E-03, 9.9000E+37, 9.9000E+37, 0.0000E+00
223, -8.8911E-04, 1.7197E-12, 9.1606E-12, 2.0225E-07
224, -9.0207E-04, 1.6651E-12, 9.3404E-12, 2.4412E-07
225, -1.0443E-03, 3.2913E-12, 2.7290E-11, 2.0278E-07
226, -1.0820E-03, 3.5937E-12, 4.0186E-11, 2.1730E-07
227, -1.0436E-03, 2.7998E-12, 4.1147E-11, 1.9737E-07
228, -9.6215E-04, 1.8589E-12, 1.9687E-11, 2.2609E-07
229, -1.0995E-03, 9.9000E+37, 9.9000E+37, 0.0000E+00
230, -9.7966E-04, 2.5338E-12, 1.9770E-11, 2.1358E-07
231, -9.7113E-04, 1.8263E-12, 1.6762E-11, 1.9965E-07
232, -8.3854E-04, 1.7012E-12, 8.0965E-12, 2.3009E-07
233, -7.8853E-04, 1.7006E-12, 6.8632E-12, 2.1539E-07
234, -8.3820E-04, 1.6315E-12, 6.9443E-12, 2.3484E-07
235, -9.2290E-04, 1.4326E-12, 1.0209E-11, 2.0334E-07
236, -8.3790E-04, 1.2011E-12, 7.7798E-12, 2.3473E-07
237, -8.4950E-04, 1.5490E-12, 6.7809E-12, 2.1481E-07
238, -8.5034E-04, 1.4937E-12, 9.0243E-12, 2.2609E-07
239, -8.9000E-04, 1.2836E-12, 8.4627E-12, 2.0447E-07
240, -9.3863E-04, 1.9789E-12, 1.0450E-11, 2.4253E-07
241, -1.0697E-03, 3.3771E-12, 2.3416E-11, 2.0333E-07
242, -1.0707E-03, 3.1405E-12, 4.1706E-11, 2.1705E-07
243, -1.0234E-03, 2.4103E-12, 3.2107E-11, 2.0004E-07
244, -9.7243E-04, 1.8104E-12, 2.0282E-11, 2.2661E-07
245, -9.1776E-04, 1.6955E-12, 1.2474E-11, 2.0727E-07
246, -9.5970E-04, 1.2840E-12, 1.4426E-11, 2.1940E-07
247, -1.0006E-03, 1.7578E-12, 2.1406E-11, 1.9451E-07
248, -9.0845E-04, 1.6299E-12, 9.1494E-12, 2.2953E-07
249, -8.7904E-04, 1.4652E-12, 7.5275E-12, 2.1355E-07
250, -8.5965E-04, 1.0124E-12, 6.4976E-12, 2.3741E-07
251, -8.9833E-04, 1.4711E-12, 6.6892E-12, 2.0616E-07
252, -8.7830E-04, 1.3674E-12, 1.0276E-11, 2.2980E-07
253, -8.4101E-04, 1.5241E-12, 6.4016E-12, 2.1613E-07
254, -8.8841E-04, 1.4200E-12, 7.0028E-12, 2.2886E-07
255, -9.0776E-04, 1.3782E-12, 9.0190E-12, 2.0656E-07
256, -1.0069E-03, 2.1326E-12, 1.6731E-11, 2.3866E-07
257, -1.0867E-03, 3.3153E-12, 2.3143E-11, 2.0525E-07
258, -1.0586E-03, 3.0358E-12, 3.3582E-11, 2.1936E-07
259, -1.0050E-03, 2.0829E-12, 1.9132E-11, 2.0445E-07
260, -9.7641E-04, 2.1866E-12, 2.0422E-11, 2.2491E-07
261, -9.1502E-04, 1.5359E-12, 9.8201E-12, 2.1002E-07
262, -9.2240E-04, 1.5740E-12, 1.1368E-11, 2.2578E-07
263, -9.9616E-04, 1.4827E-12, 1.6015E-11, 1.9236E-07
264, -9.3109E-04, 1.6890E-12, 1.5248E-11, 2.2386E-07
265, -9.1026E-04, 1.3291E-12, 7.6963E-12, 2.0906E-07
266, -1.2347E-03, 9.9000E+37, 9.9000E+37, 0.0000E+00
267, -8.5482E-04, 1.9072E-12, 6.7106E-12, 2.1442E-07
268, -9.2058E-04, 1.1499E-12, 1.0156E-11, 2.2370E-07
269, -8.6034E-04, 1.4583E-12, 7.9551E-12, 2.1305E-07
270, -8.5480E-04, 1.3931E-12, 6.5105E-12, 2.3602E-07
271, -9.0218E-04, 1.4138E-12, 8.6830E-12, 2.0677E-07
272, -1.0616E-03, 2.7672E-12, 1.9660E-11, 2.3383E-07
273, -1.0876E-03, 3.6084E-12, 2.1187E-11, 2.0613E-07
274, -1.0339E-03, 2.0710E-12, 1.6566E-11, 2.2523E-07
275, -9.9380E-04, 2.2832E-12, 2.2647E-11, 2.0591E-07
276, -9.7254E-04, 1.4619E-12, 1.3714E-11, 2.2572E-07
277, -9.1958E-04, 1.6199E-12, 1.0972E-11, 2.0931E-07
278, -8.9793E-04, 1.4890E-12, 9.6387E-12, 2.2941E-07
279, -9.2915E-04, 1.4263E-12, 1.1738E-11, 2.0111E-07
280, -9.9050E-04, 2.2066E-12, 1.8442E-11, 2.1287E-07
281, -9.0727E-04, 1.7668E-13, 8.2322E-12, 2.0777E-07
282, -8.8218E-04, 1.4006E-12, 8.3221E-12, 2.3218E-07
283, -8.6574E-04, 1.5039E-12, 7.1750E-12, 2.1648E-07
284, -8.5432E-04, 1.2901E-12, 7.2787E-12, 2.3305E-07
285, -9.1351E-04, 1.4354E-12, 1.0719E-11, 2.0380E-07
286, -8.5549E-04, 1.4369E-12, 7.7849E-12, 2.3427E-07
287, -8.4833E-04, 1.3103E-12, 6.5901E-12, 2.1480E-07
288, -1.1043E-03, 3.3137E-12, 2.1967E-11, 2.3033E-07
289, -1.0601E-03, 2.9196E-12, 1.7790E-11, 2.1016E-07
290, -9.9811E-04, 2.4768E-12, 1.2185E-11, 2.3246E-07
291, -9.5887E-04, 1.9920E-12, 1.2682E-11, 2.0794E-07
292, -9.2501E-04, 1.4756E-12, 9.3520E-12, 2.3018E-07
293, -9.3088E-04, 1.5471E-12, 9.4604E-12, 2.0638E-07
294, -8.8413E-04, 1.6576E-12, 7.6661E-12, 2.3181E-07
295, -8.9846E-04, 1.4668E-12, 8.6740E-12, 2.0864E-07
296, -9.5847E-04, 1.3111E-12, 1.1642E-11, 2.1824E-07
297, -9.8912E-04, 1.4821E-12, 1.6833E-11, 1.9546E-07
298, -9.0216E-04, 1.0580E-12, 9.1127E-12, 2.2870E-07
299, -8.7514E-04, 1.1167E-12, 7.4560E-12, 2.1154E-07
300, -8.3522E-04, 1.6138E-12, 6.6401E-12, 2.3756E-07
301, -8.2654E-04, 1.3931E-12, 6.5726E-12, 2.1441E-07
302, -9.0567E-04, 1.3028E-12, 9.8890E-12, 2.2383E-07
303, -8.6934E-04, 1.2178E-12, 8.2611E-12, 2.1182E-07
304, -1.0920E-03, 2.9496E-12, 2.3616E-11, 2.2820E-07
305, -9.9617E-04, 2.6543E-12, 1.3547E-11, 2.1355E-07
306, -9.4030E-04, 1.5200E-12, 9.8555E-12, 2.3864E-07
307, -9.1085E-04, 1.6810E-12, 8.8619E-12, 2.1604E-07
308, -9.0659E-04, 1.7470E-12, 9.3787E-12, 2.3030E-07
309, -8.6963E-04, 1.2965E-12, 7.0672E-12, 2.1171E-07
310, -8.9821E-04, 1.6038E-12, 8.5627E-12, 2.2825E-07
311, -8.6074E-04, 1.3470E-12, 7.9494E-12, 2.1184E-07
312, -8.8073E-04, 1.3417E-12, 7.7684E-12, 2.2937E-07
313, -8.8103E-04, 1.4454E-12, 1.2105E-11, 1.9909E-07
314, -9.4857E-04, 1.1811E-12, 1.6648E-11, 2.1430E-07
315, -8.8513E-04, 1.3653E-12, 9.3805E-12, 2.0694E-07
316, -8.7014E-04, 1.2661E-12, 8.0464E-12, 2.3086E-07
317, -8.4876E-04, 1.3786E-12, 6.6315E-12, 2.1558E-07
318, -8.3394E-04, 1.3945E-12, 6.5102E-12, 2.3719E-07
319, -8.6237E-04, 1.2476E-12, 7.0841E-12, 2.0773E-07
320, -1.0461E-03, 2.5440E-12, 1.7006E-11, 2.3018E-07
321, -9.6537E-04, 2.1662E-12, 1.1344E-11, 2.1554E-07
322, -9.1760E-04, 1.9062E-12, 8.8978E-12, 2.4108E-07
323, -8.7934E-04, 1.6050E-12, 7.3792E-12, 2.2109E-07
324, -8.7481E-04, 1.0896E-12, 6.6523E-12, 2.3934E-07
325, -8.9078E-04, 1.1383E-12, 6.8025E-12, 2.1064E-07
326, -8.7137E-04, 1.4310E-12, 7.4462E-12, 2.3306E-07
327, -8.9728E-04, 1.2539E-12, 7.9210E-12, 2.0806E-07
328, -8.6514E-04, 1.3529E-12, 8.0085E-12, 2.3148E-07
329, -8.7265E-04, 1.5161E-12, 7.9092E-12, 2.0984E-07
330, -9.1017E-04, 1.3643E-12, 9.6086E-12, 2.2164E-07
331, -9.4875E-04, 1.4330E-12, 1.5323E-11, 1.9300E-07
332, -8.9227E-04, 1.4098E-12, 1.3025E-11, 2.2217E-07
333, -8.6604E-04, 1.2103E-12, 8.4977E-12, 2.0822E-07
334, -8.5037E-04, 1.1773E-12, 7.7490E-12, 2.3252E-07
335, -8.4547E-04, 1.2914E-12, 6.9266E-12, 2.1628E-07
336, -9.8466E-04, 2.0388E-12, 1.8332E-11, 2.3252E-07
337, -9.1992E-04, 1.9429E-12, 9.7655E-12, 2.1709E-07
338, -8.8375E-04, 1.3069E-12, 7.6657E-12, 2.4181E-07
339, -8.5446E-04, 1.7472E-12, 6.7978E-12, 2.2315E-07
340, -8.4453E-04, 1.1728E-12, 6.1546E-12, 2.4429E-07
341, -8.5006E-04, 1.4611E-12, 6.4412E-12, 2.1917E-07
342, -8.8012E-04, 1.3922E-12, 6.7568E-12, 2.3340E-07
343, -8.7741E-04, 1.2294E-12, 7.2068E-12, 2.1250E-07
344, -8.9360E-04, 1.4018E-12, 7.5059E-12, 2.2950E-07
345, -8.8377E-04, 1.2577E-12, 8.1535E-12, 2.0900E-07
346, -8.5989E-04, 1.5007E-12, 7.4713E-12, 2.3087E-07
347, -1.0279E-03, 9.9000E+37, 9.9000E+37, 0.0000E+00
348, -9.3247E-04, 1.4134E-12, 1.3441E-11, 2.1580E-07
349, -9.4976E-04, 1.5575E-12, 1.9269E-11, 1.9381E-07
350, -8.8694E-04, 1.5622E-12, 1.1526E-11, 2.2416E-07
351, -8.6803E-04, 1.4110E-12, 7.7425E-12, 2.0836E-07
352, -9.5062E-04, 2.1128E-12, 1.5391E-11, 2.3633E-07
353, -9.0474E-04, 1.6881E-12, 8.9385E-12, 2.1739E-07
354, -8.7919E-04, 1.6429E-12, 7.7955E-12, 2.4231E-07
355, -8.5747E-04, 1.4191E-12, 6.8958E-12, 2.2230E-07
356, -8.4037E-04, 1.6439E-12, 6.4452E-12, 2.4583E-07
357, -8.3626E-04, 1.4931E-12, 6.0746E-12, 2.2397E-07
358, -8.4172E-04, 1.2683E-12, 5.7815E-12, 2.4208E-07
359, -8.4275E-04, 1.3594E-12, 5.7895E-12, 2.1696E-07
360, -8.7844E-04, 1.0727E-12, 7.2231E-12, 2.3095E-07
361, -8.6465E-04, 1.2769E-12, 6.4793E-12, 2.1224E-07
362, -8.8768E-04, 8.4121E-13, 7.6066E-12, 2.2707E-07
363, -8.7031E-04, 1.1322E-12, 7.7849E-12, 2.1029E-07
364, -8.7361E-04, 1.4004E-12, 8.0922E-12, 2.3029E-07
365, -8.9295E-04, 1.4960E-12, 8.8982E-12, 2.0608E-07
366, -9.3531E-04, 1.2416E-12, 1.2629E-11, 2.1639E-07
367, -9.5284E-04, 1.3437E-12, 1.6956E-11, 1.9258E-07
368, -9.2831E-04, 1.4177E-12, 1.4594E-11, 2.4718E-07
369, -8.7179E-04, 1.6449E-12, 9.6709E-12, 2.2017E-07
370, -8.6583E-04, 1.1051E-12, 7.9504E-12, 2.3913E-07
371, -8.5677E-04, 1.4892E-12, 6.7181E-12, 2.2243E-07
372, -8.3051E-04, 9.6532E-13, 6.3647E-12, 2.4414E-07
373, -8.1429E-04, 1.3246E-12, 5.9097E-12, 2.2340E-07
374, -8.4731E-04, 1.3996E-12, 6.2311E-12, 2.4652E-07
375, -8.1467E-04, 1.2095E-12, 5.5180E-12, 2.2293E-07
376, -8.2516E-04, 1.0623E-12, 5.6780E-12, 2.4046E-07
377, -8.2865E-04, 1.2681E-12, 6.3780E-12, 2.1369E-07
378, -8.4070E-04, 2.2494E-12, 4.8086E-10, 2.3099E-07
379, -8.3368E-04, 1.3270E-12, 7.1854E-12, 2.1064E-07
380, -8.6687E-04, 7.4707E-13, 8.0710E-12, 2.2603E-07
381, -8.3734E-04, 1.2928E-12, 9.0164E-12, 2.0855E-07
382, -8.4938E-04, 1.1632E-12, 7.5000E-12, 2.3046E-07
383, -8.5410E-04, 1.1909E-12, 8.2082E-12, 2.0767E-07
384, -8.3620E-04, 1.6918E-12, 2.0007E-11, 2.5375E-07
385, -8.3078E-04, 1.7214E-12, 1.1819E-11, 2.2895E-07
386, -8.5886E-04, 1.2469E-12, 9.5460E-12, 2.4562E-07
387, -8.7320E-04, 1.2934E-12, 7.1196E-12, 2.1783E-07
388, -8.5141E-04, 9.3699E-13, 6.1396E-12, 2.4378E-07
389, -8.5178E-04, 1.4450E-12, 6.0020E-12, 2.2253E-07
390, -8.4213E-04, 1.3105E-12, 6.0650E-12, 2.4483E-07
391, -8.2757E-04, 1.4756E-12, 5.6354E-12, 2.2460E-07
392, -8.1595E-04, 1.4821E-12, 5.8180E-12, 2.4564E-07
393, -8.0150E-04, 1.2363E-12, 5.9172E-12, 2.2182E-07
394, -8.3207E-04, 1.2196E-12, 5.6124E-12, 2.3921E-07
395, -8.4343E-04, 1.2624E-12, 6.3409E-12, 2.1375E-07
396, -8.7638E-04, 1.3336E-12, 7.4621E-12, 2.2982E-07
397, -8.7509E-04, 1.1693E-12, 6.1942E-12, 2.1114E-07
398, -9.0417E-04, 1.2539E-12, 7.8297E-12, 2.2621E-07
399, -8.9995E-04, 1.0823E-12, 9.0997E-12, 2.0603E-07
400, -8.4601E-04, 1.7543E-11, 2.5607E-10, 2.4151E-07
401, -8.2476E-04, 2.0468E-12, 1.8335E-11, 2.2818E-07
402, -8.3796E-04, 1.7295E-12, 1.2167E-11, 2.5495E-07
403, -8.5041E-04, 1.4672E-12, 9.1739E-12, 2.2805E-07
404, -8.4788E-04, 1.1412E-12, 7.5298E-12, 2.4377E-07
405, -8.5428E-04, 1.3939E-12, 6.2042E-12, 2.1805E-07
406, -8.3442E-04, 1.3880E-12, 5.6696E-12, 2.4457E-07
407, -8.4360E-04, 1.3301E-12, 6.1147E-12, 2.2144E-07
408, -8.2184E-04, 1.2950E-12, 6.1021E-12, 2.4376E-07
409, -8.2017E-04, 1.2663E-12, 5.7689E-12, 2.2362E-07
410, -8.2431E-04, 9.3353E-13, 5.7406E-12, 2.4452E-07
411, -8.3328E-04, 1.3411E-12, 6.2520E-12, 2.2172E-07
412, -8.4926E-04, 1.0819E-12, 6.1451E-12, 2.3933E-07
413, -8.5460E-04, 1.2461E-12, 6.2117E-12, 2.1599E-07
414, -8.9480E-04, 1.2967E-12, 6.8055E-12, 2.3093E-07
415, -9.0124E-04, 1.0193E-12, 7.3690E-12, 2.0893E-07
544, -9.4995E-04, 7.4156E-13, 6.6580E-12, 2.2627E-07
545, -9.2312E-04, 4.3813E-14, 6.0102E-12, 2.1080E-07
546, -9.0478E-04, 1.2997E-12, 5.9871E-12, 2.3487E-07
547, -8.9134E-04, 1.2669E-12, 6.0230E-12, 2.1622E-07
548, -9.2855E-04, 1.3721E-12, 6.4750E-12, 2.3356E-07
549, -9.1261E-04, 1.2286E-12, 7.0113E-12, 2.0938E-07
550, -9.9096E-04, 1.8857E-11, 9.9000E+37, 2.2276E-07
551, -1.0044E-03, 1.4760E-12, 1.3504E-11, 1.9379E-07
552, -9.8245E-04, 1.5536E-12, 1.0728E-11, 2.1794E-07
553, -9.4517E-04, 1.7574E-12, 1.0105E-11, 2.0331E-07
554, -1.1967E-03, 9.9000E+37, 9.9000E+37, 0.0000E+00
555, -1.0321E-03, 2.5876E-12, 1.4370E-11, 2.0196E-07
556, -1.1009E-03, 2.5243E-12, 1.8839E-11, 2.1851E-07
557, -1.1191E-03, 3.0535E-12, 3.8249E-11, 1.9564E-07
558, -1.1742E-03, 5.9105E-12, 9.2282E-11, 2.1479E-07
559, -1.1778E-03, 7.0305E-12, 1.3042E-10, 1.9754E-07
